datetime,recordid,login,department,location,ClientIP,clientpublicIP,serverip,requestmethod,requestsize,responsesize,transactionsize,url,refererURL,host,urlcategory,urlsupercategory,urlclass,action,reason,respcode,useragent,threatname,threatcategory,threatclass,appname,appclass,pagerisk,filetype,dlpengine,dlpdictionaries,contenttype,proto,devicehostname,deviceowner,totaltime,cachehit
2024-03-14 09:26:01,4795,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.196,93.184.125.70,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-36,j.okafor,6,TCP_HIT
2024-03-14 09:27:00,4796,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.197,93.184.130.158,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-37,j.okafor,30,TCP_MISS
2024-03-14 09:27:59,4797,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.198,93.184.123.170,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-38,j.okafor,6,TCP_HIT
2024-03-14 09:28:50,4514,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.115,93.184.193.163,GET,1632,67090,68722,https://outlook.office365.com/,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-35,a.rivera,55,TCP_MISS
2024-03-14 09:28:59,4798,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.199,93.184.12.186,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-39,j.okafor,13,TCP_HIT
2024-03-14 09:30:00,4799,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.200,93.184.150.97,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-40,j.okafor,7,TCP_HIT
2024-03-14 09:30:11,4686,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.87,93.184.72.226,GET,1505,60701,62206,https://aws.amazon.com/,,aws.amazon.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-07,m.chen,4,TCP_HIT
2024-03-14 09:30:59,4800,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.1,93.184.200.100,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-01,j.okafor,138,TCP_MISS
2024-03-14 09:31:55,4518,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.119,93.184.98.129,GET,2087,8977,11064,https://slack.com/search,,slack.com,Instant Messaging,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-39,l.novak,10,TCP_HIT
2024-03-14 09:32:01,4801,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.2,93.184.242.114,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-02,j.okafor,74,TCP_MISS
2024-03-14 09:32:39,4617,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.18,93.184.246.230,GET,1772,29939,31711,https://salesforce.com/search,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-18,m.chen,116,TCP_MISS
2024-03-14 09:32:59,4802,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.3,93.184.184.102,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-03,j.okafor,143,TCP_MISS
2024-03-14 09:33:59,4803,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.4,93.184.206.113,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-04,j.okafor,8,TCP_HIT
2024-03-14 09:34:31,4759,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.160,93.184.135.221,GET,1461,4486,5947,https://docs.google.com/search,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-40,j.okafor,9,TCP_HIT
2024-03-14 09:35:01,4804,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.5,93.184.129.185,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-05,j.okafor,7,TCP_HIT
2024-03-14 09:35:59,4805,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.6,93.184.8.137,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-06,j.okafor,90,TCP_MISS
2024-03-14 09:36:59,4806,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.7,93.184.25.226,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-07,j.okafor,64,TCP_MISS
2024-03-14 09:37:56,4762,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.163,93.184.233.75,GET,960,2836,3796,https://news.ycombinator.com/api/v2/items,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-03,j.okafor,4,TCP_HIT
2024-03-14 09:38:01,4807,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.8,93.184.139.175,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-08,j.okafor,181,TCP_MISS
2024-03-14 09:39:00,4808,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.9,93.184.116.226,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-09,j.okafor,11,TCP_HIT
2024-03-14 09:40:00,4809,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.10,93.184.237.49,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-10,j.okafor,126,TCP_MISS
2024-03-14 09:40:19,4479,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.80,93.184.53.245,GET,1246,16037,17283,https://github.com/assets/app.js,,github.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-40,s.patel,12,TCP_MISS
2024-03-14 09:40:50,4483,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.84,93.184.141.108,GET,1943,59899,61842,https://linkedin.com/api/v2/items,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-04,d.kim,58,TCP_MISS
2024-03-14 09:40:59,4810,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.11,93.184.39.8,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-11,j.okafor,112,TCP_MISS
2024-03-14 09:42:01,4811,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.12,93.184.26.69,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-12,j.okafor,7,TCP_HIT
2024-03-14 09:43:01,4812,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.13,93.184.220.25,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-13,j.okafor,5,TCP_HIT
2024-03-14 09:43:59,4813,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.14,93.184.183.179,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-14,j.okafor,33,TCP_MISS
2024-03-14 09:45:01,4814,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.15,93.184.61.182,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-15,j.okafor,57,TCP_MISS
2024-03-14 09:46:01,4815,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.16,93.184.250.160,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-16,j.okafor,21,TCP_MISS
2024-03-14 09:46:59,4816,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.17,93.184.113.15,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-17,j.okafor,3,TCP_HIT
2024-03-14 09:48:00,4817,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.18,93.184.149.177,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-18,j.okafor,16,TCP_MISS
2024-03-14 09:49:01,4818,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.19,93.184.100.120,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-19,j.okafor,24,TCP_MISS
2024-03-14 09:50:00,4819,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.20,93.184.16.141,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-20,j.okafor,9,TCP_HIT
2024-03-14 09:50:36,4599,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.200,93.184.26.183,GET,1903,16759,18662,https://linkedin.com/assets/app.js,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-40,a.rivera,59,TCP_MISS
2024-03-14 09:50:45,4717,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.118,93.184.85.53,GET,377,0,377,https://github.com/assets/app.js,,github.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,304,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-38,d.kim,52,TCP_MISS
2024-03-14 09:50:59,4820,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.21,93.184.180.222,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-21,j.okafor,45,TCP_MISS
2024-03-14 09:51:59,4821,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.22,93.184.104.29,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-22,j.okafor,6,TCP_HIT
2024-03-14 09:52:32,4604,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.5,93.184.165.45,GET,1664,43011,44675,https://stackoverflow.com/search,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-05,a.rivera,25,TCP_MISS
2024-03-14 09:53:00,4822,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.23,93.184.228.85,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-23,j.okafor,28,TCP_MISS
2024-03-14 09:53:50,4584,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.185,93.184.189.95,GET,2392,76604,78996,https://salesforce.com/,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-25,d.kim,17,TCP_MISS
2024-03-14 09:53:59,4823,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.24,93.184.25.241,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-24,j.okafor,3,TCP_HIT
2024-03-14 09:55:01,4824,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.25,93.184.174.160,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-25,j.okafor,16,TCP_HIT
2024-03-14 09:55:33,4460,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.61,93.184.17.60,GET,1660,67162,68822,https://docs.google.com/api/v2/items,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-21,s.patel,112,TCP_MISS
2024-03-14 09:55:44,4729,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.130,93.184.94.233,GET,643,31873,32516,https://docs.google.com/assets/app.js,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-10,m.chen,4,TCP_HIT
2024-03-14 09:56:00,4825,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.26,93.184.216.164,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-26,j.okafor,22,TCP_MISS
2024-03-14 09:56:26,4745,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.146,93.184.225.216,GET,328,11272,11600,https://slack.com/api/v2/items,,slack.com,Instant Messaging,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-26,m.chen,22,TCP_MISS
2024-03-14 09:57:01,4826,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.27,93.184.189.172,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-27,j.okafor,8,TCP_HIT
2024-03-14 09:57:59,4827,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.28,93.184.195.108,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-28,j.okafor,7,TCP_HIT
2024-03-14 09:58:59,4828,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.29,93.184.135.38,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-29,j.okafor,51,TCP_MISS
2024-03-14 09:59:26,4627,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.28,93.184.37.92,GET,1094,5640,6734,https://outlook.office365.com/,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-28,l.novak,24,TCP_MISS
2024-03-14 10:00:00,4829,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.30,93.184.186.243,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-30,j.okafor,43,TCP_MISS
2024-03-14 10:00:56,4630,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.31,93.184.233.58,GET,2381,29675,32056,https://news.ycombinator.com/assets/app.js,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-31,s.patel,5,TCP_HIT
2024-03-14 10:01:00,4830,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.31,93.184.234.167,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-31,j.okafor,5,TCP_HIT
2024-03-14 10:01:59,4831,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.32,93.184.193.140,GET,412,138,550,https://cdn-telemetry-sync.net/v1/ping,,cdn-telemetry-sync.net,Uncategorized,Uncategorized,Business Use,Allowed,Allowed,200,curl/8.4.0,,None,None,General Browsing,General Browsing,40,None,None,None,text/html,HTTPS,OKAFOR-LT-32,j.okafor,3,TCP_HIT
